evaluation,image,expected,baseline_prediction,baseline_confidence,baseline_correct,baseline_reliability,baseline_box_status,candidate_prediction,candidate_confidence,candidate_correct,candidate_reliability,candidate_box_status,tile_count
single_fruit,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Apple\Apple-dee10921_png.rf.bbed4c2015e998fca9751b5a128c5a87.jpg,Apple,Apple,0.814012885093689,True,,,Apple,0.814012885093689,True,Review required,Accepted,0
single_fruit,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Apple\applee08180_png.rf.809a35cc905e746ea74bcee19e2df76a.jpg,Apple,Apple,0.8334178924560547,True,,,Apple,0.8334178924560547,True,Review required,Accepted,0
single_fruit,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Apple\futfut_apple-5-_jpeg.rf.942a7dd72690a769e4b6254d02ed66e4.jpg,Apple,Apple,0.8936743140220642,True,,,Apple,0.8936743140220642,True,Accepted,Accepted,0
single_fruit,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Apple\r0_43_jpg.rf.a42f4c850388af00fd0c13eaa2e2cb88.jpg,Apple,Apple,0.9831919074058533,True,,,Apple,0.9831919074058533,True,Accepted,Accepted,0
single_fruit,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Apple\scene03726_png.rf.e82db79919f48286be80c2b001c614db.jpg,Apple,Apple,0.964677095413208,True,,,Apple,0.964677095413208,True,Review required,Accepted,0
single_fruit,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Banana\Raw_Banana-00580edf-7dd9-11ed-9168-ca27fdb58ae8_jpg.rf.c98734c3f893939e9c8a6064f6bc735d.jpg,Banana,Banana,0.7880463004112244,True,,,Banana,0.7880463004112244,True,Review required,Accepted,0
single_fruit,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Banana\Raw_Banana-2c6a5f8a-ebe5-11ed-b05e-346f24e2fa38_jpg.rf.9563f89c1623d03e42e840fff91fefa2.jpg,Banana,Banana,0.9558905959129333,True,,,Banana,0.9558905959129333,True,Accepted,Accepted,0
single_fruit,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Banana\Raw_Banana-516eb4c3-7dd9-11ed-9895-ca27fdb58ae8_jpg.rf.688aa6430d9afa2e64e2eb622e73c9a6.jpg,Banana,Banana,0.547278642654419,True,,,Banana,0.547278642654419,True,Accepted,Accepted,0
single_fruit,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Banana\Raw_Banana-740a0dd9-ebcb-11ed-b0d4-346f24e2fa38_jpg.rf.b4af3e7e5b400c59443d807ae8cb7a44.jpg,Banana,Banana,0.5251782536506653,True,,,Banana,0.5251782536506653,True,Accepted,Accepted,0
single_fruit,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Banana\Raw_Banana-94bc9bef-ebe4-11ed-8d4c-346f24e2fa38_jpg.rf.b3fc54693ee6eb15e6852916157b1c73.jpg,Banana,Banana,0.8631400465965271,True,,,Banana,0.8631400465965271,True,Accepted,Accepted,0
single_fruit,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Banana\Raw_Banana-b0639f27-ebe4-11ed-b905-346f24e2fa38_jpg.rf.863c7ba52b3270557e3a8df7ac1905b4.jpg,Banana,Banana,0.9000228643417358,True,,,Banana,0.9000228643417358,True,Accepted,Accepted,0
single_fruit,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Banana\Raw_Banana-cb19c316-7dd8-11ed-a863-ca27fdb58ae8_jpg.rf.0457f5ca973fac594527251221b60ff1.jpg,Banana,,0.0,False,,,,0.0,False,,,0
single_fruit,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Banana\Raw_Banana-eaacb68f-7612-11ed-b07f-d0ec6da7db5b_jpg.rf.365270a2d639daab26b19be5d108a4a7.jpg,Banana,Banana,0.6989924311637878,True,,,Banana,0.6989924311637878,True,Accepted,Accepted,0
single_fruit,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Banana\Raw_Banana_0_3623_jpg.rf.d5960b06896f27213816c8dfe5514be1.jpg,Banana,Banana,0.9508827924728394,True,,,Banana,0.9508827924728394,True,Accepted,Accepted,0
single_fruit,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Banana\Raw_Banana_0_929_jpg.rf.04e7cda8d9226bbafcf1bc07a6b76bb4.jpg,Banana,Banana,0.8119404315948486,True,,,Banana,0.8119404315948486,True,Review required,Accepted,0
single_fruit,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Grape\028425cf-278_jpg.rf.f78f483a2fb51405588ebb457296d121.jpg,Grape,Grape,0.7752611637115479,True,,,Grape,0.7752611637115479,True,Accepted,Accepted,0
single_fruit,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Grape\2024-06-12-07-39-56_mp4-0267_jpg.rf.8adb3691a1b936476277a7b3bb0e118a.jpg,Grape,Grape,0.7086633443832397,True,,,Grape,0.7086633443832397,True,Accepted,Accepted,0
single_fruit,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Grape\2024-06-12-11-19-43-1-_mp4-0124_jpg.rf.8f43daab5a63f301773c4418ab4d23f0.jpg,Grape,Grape,0.8037257194519043,True,,,Grape,0.8037257194519043,True,Accepted,Accepted,0
single_fruit,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Grape\2024-06-19-11-31-32_mp4-0005_jpg.rf.14bed68b5b7a03708156672cfb226580.jpg,Grape,Grape,0.6558293700218201,True,,,Grape,0.6558293700218201,True,Accepted,Accepted,0
single_fruit,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Grape\2024-06-19-11-31-32_mp4-0317_jpg.rf.222166fa8b82c100909d809214f74159.jpg,Grape,Grape,0.4855883717536926,True,,,Grape,0.4855883717536926,True,Review required,Accepted,0
single_fruit,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Grape\287_png.rf.a9791de1d9e25ae87dfb0f1fde98f75f.jpg,Grape,Grape,0.6426444053649902,True,,,Grape,0.6426444053649902,True,Accepted,Accepted,0
single_fruit,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Grape\4698c38e-156_jpg.rf.463a992cd01db3962566e1bb655ee850.jpg,Grape,Grape,0.7874234914779663,True,,,Grape,0.7874234914779663,True,Accepted,Accepted,0
single_fruit,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Grape\PXL_20230819_121106107_jpg.rf.0d52ed26382323824011f10a1f3a5f30.jpg,Grape,Grape,0.7549428343772888,True,,,Grape,0.7549428343772888,True,Accepted,Accepted,0
single_fruit,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Grape\c9a6e6c6-346_jpg.rf.30f4012d0d60c524b435b9961236a697.jpg,Grape,Grape,0.8189600110054016,True,,,Grape,0.8189600110054016,True,Accepted,Accepted,0
single_fruit,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Grape\vine22_jpg.rf.78ac5feb3bf7452adcf496d838ec26a6.jpg,Grape,Grape,0.7130889892578125,True,,,Grape,0.7130889892578125,True,Accepted,Accepted,0
single_fruit,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-002bda5c-ebdb-11ed-9978-346f24e2fa38_jpg.rf.69c2d959d3598360ad247fa1fa76c0b0.jpg,Mango,Grape,0.8948689699172974,False,,,Grape,0.8948689699172974,False,Review required,Accepted,0
single_fruit,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-23130ced-ebdb-11ed-bdad-346f24e2fa38_jpg.rf.1ab1befa54996a6860846e6c1d303843.jpg,Mango,Apple,0.8881304860115051,False,,,Apple,0.8881304860115051,False,Review required,Accepted,0
single_fruit,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-44c4ee22-ebdb-11ed-8972-346f24e2fa38_jpg.rf.caf8083628219c4472ace9b3f75d1b5a.jpg,Mango,Apple,0.4539512097835541,False,,,Apple,0.4539512097835541,False,Review required,Accepted,0
single_fruit,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-667a3a38-ebdb-11ed-8e18-346f24e2fa38_jpg.rf.ed2b98e34cd8c0620410f048c54ab386.jpg,Mango,Grape,0.9519295692443848,False,,,Grape,0.9519295692443848,False,Accepted,Accepted,0
single_fruit,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-8862b7de-ebcf-11ed-9179-346f24e2fa38_jpg.rf.0de2789eae9494210a75b35d92f37c1a.jpg,Mango,Grape,0.7675463557243347,False,,,Grape,0.7675463557243347,False,Review required,Accepted,0
single_fruit,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-a28fbf1b-ebe7-11ed-848e-346f24e2fa38_jpg.rf.0650a698cc0dc6e6d53cfaed0a697d09.jpg,Mango,Banana,0.885079026222229,False,,,Banana,0.885079026222229,False,Accepted,Accepted,0
single_fruit,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-bae5f3e4-ebcf-11ed-a82d-346f24e2fa38_jpg.rf.8fb0aa131a136c270a8a1bb5326baad4.jpg,Mango,Apple,0.8043524622917175,False,,,Apple,0.8043524622917175,False,Review required,Accepted,0
single_fruit,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-d5792062-ebe8-11ed-a969-346f24e2fa38_jpg.rf.61d37f447e13802e9a5fa6244c392ba6.jpg,Mango,Banana,0.9092499017715454,False,,,Banana,0.9092499017715454,False,Accepted,Accepted,0
single_fruit,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango-f69a484c-eb54-11ed-8b08-088fc3734c75_jpg.rf.55f1a1795f36feddcc8b9ce4752cafb4.jpg,Mango,Apple,0.8159785866737366,False,,,Apple,0.8159785866737366,False,Review required,Accepted,0
single_fruit,C:\Users\Kai\Documents\Image Processing\assgm\archive (1)\Unripe Mango\Raw_Mango_0_9_jpg.rf.91dfe80314424e4cc6891f998ce1deb7.jpg,Mango,Grape,0.5532971024513245,False,,,Grape,0.5532971024513245,False,Accepted,Accepted,0
external_presence,C:\Users\Kai\Documents\Image Processing\assgm\image\external_system_evaluation\01_fruit_bowl.jpg,"[""Apple"", ""Banana"", ""Orange"", ""Pear""]","[""Apple"", ""Mango""]",,1,,,"[""Apple""]",,1,,,0
external_presence,C:\Users\Kai\Documents\Image Processing\assgm\image\external_system_evaluation\02_bowl_of_fruit.jpg,"[""Apple"", ""Orange""]","[""Mango"", ""Orange""]",,1,,,"[""Apple"", ""Orange""]",,2,,,0
external_presence,C:\Users\Kai\Documents\Image Processing\assgm\image\external_system_evaluation\03_culinary_fruits.jpg,"[""Apple"", ""Banana"", ""Grape"", ""Mango"", ""Melon"", ""Orange"", ""Pear""]","[""Apple"", ""Banana"", ""Pineapple"", ""Watermelon""]",,2,,,"[""Apple"", ""Banana"", ""Pineapple"", ""Watermelon""]",,2,,,0
external_presence,C:\Users\Kai\Documents\Image Processing\assgm\image\external_system_evaluation\04_fruits_in_basket.jpg,"[""Apple"", ""Banana"", ""Grape"", ""Orange""]","[""Apple"", ""Banana""]",,2,,,"[""Apple"", ""Banana""]",,2,,,0
